# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std increment_std_rel_error checkpoint_selection_score
-5.368702113628387451e-03 4.041149653494358063e-02 6.062345951795578350e-03 6.936438585398718444e-05 -3.376940302550792555e-02 -3.983174897730350217e-02 3.546352684497833252e-02 4.492690451443195204e-02 2.668481820929435866e-01 2.729798924305931185e-01
-4.783401545137166803e-03 3.920322656631469727e-02 5.471687018871307547e-03 6.882854650029912862e-05 -3.376127332448959628e-02 -3.923296034336089949e-02 3.546340279281139096e-02 4.484462253749370297e-02 2.645324194980916976e-01 2.700729350634633041e-01
-5.071127694100141872e-03 3.918155469000339508e-02 5.755479261279105967e-03 6.843515438959002495e-05 -3.375014662742614746e-02 -3.950562588870525083e-02 3.546355590224266330e-02 4.484711326658726016e-02 2.645971935230160277e-01 2.704211079386847350e-01
-4.007650387939066042e-03 3.916268609464168549e-02 4.691629856824875051e-03 6.839794077677652511e-05 -3.374387882649898529e-02 -3.843550868332386294e-02 3.546346239745616635e-02 4.469344206154346466e-02 2.602673016069944611e-01 2.650273294045961125e-01
-3.806051739957183599e-03 3.844944760203361511e-02 4.468893632292747498e-03 6.628419396292883903e-05 -3.373466655611991744e-02 -3.820356018841266493e-02 3.546353131532668790e-02 4.449310153722763062e-02 2.546156540745820318e-01 2.591508319008377081e-01
-3.249490680173039263e-03 3.826544620096683502e-02 3.904882818460464478e-03 6.553921375598292256e-05 -3.373091556131839475e-02 -3.763579837977885922e-02 3.546347543597221097e-02 4.423504844307899614e-02 2.473410431162096634e-01 2.513114651484260609e-01
-3.069273481378331694e-03 3.666438162326812744e-02 3.747879341244697397e-03 6.786058729630894688e-05 -3.372998312115669389e-02 -3.747786246240138869e-02 3.546383455395698409e-02 4.425470940768718581e-02 2.478828069228472819e-01 2.516985468513882607e-01
-1.484723051544278903e-03 3.809911385178565979e-02 2.155783399939536875e-03 6.710603665851521695e-05 -3.372726738452911516e-02 -3.588305078446864943e-02 3.546332456171512326e-02 4.417829886078834811e-02 2.457461167708974159e-01 2.479690062074954848e-01
-1.774674310581758618e-03 3.715459443628787994e-02 2.440264075994491664e-03 6.655897595919668674e-05 -3.372859023511409760e-02 -3.616885431110859056e-02 3.546334952116012712e-02 4.407481178641318997e-02 2.428270984350190675e-01 2.453339214869727503e-01
-1.438183145364746495e-03 3.375004231929779053e-02 2.103096991777420217e-03 6.649138376815244013e-05 -3.372802957892417908e-02 -3.583112657070160190e-02 3.546374291181564331e-02 4.371926635503768643e-02 2.327877083791603796e-01 2.349572967547059466e-01
-1.656833710148930463e-03 3.435681201517581940e-02 2.312982454895973206e-03 6.561487607541494343e-05 -3.372667208313941817e-02 -3.603965453803539137e-02 3.546363152563571791e-02 4.377306886017322263e-02 2.343086981460577312e-01 2.366872954770291304e-01
-5.218017671722918532e-04 3.315380029380321503e-02 1.165687292814254717e-03 6.438855089072604274e-05 -3.373236656188964566e-02 -3.489805385470390320e-02 3.546358309686183791e-02 4.355743788182735166e-02 2.282300342475407362e-01 2.294601100912457003e-01
3.815503034275025021e-04 3.290175274014472961e-02 2.818055450916290500e-04 6.633558696194086495e-05 -3.373993188142776489e-02 -3.402173742651939253e-02 3.546339310705661635e-02 4.347234852612018308e-02 2.258372568766997823e-01 2.261853980087533689e-01
9.866909822449087826e-05 3.547625429928302765e-02 5.570448935031891086e-04 6.557139749929774553e-05 -3.374930508434772353e-02 -3.430634997785091123e-02 3.546366095542907715e-02 4.341250546276569089e-02 2.241405510024084835e-01 2.247631672934109759e-01
1.505020016338676214e-03 3.418307937681674957e-02 -8.648462593555450223e-04 6.401737773558125171e-05 -3.375938516110181531e-02 -3.289453890174627582e-02 3.546316698193550249e-02 4.319489896297454973e-02 2.180214752043852788e-01 2.189503388414764107e-01
1.229226152645424008e-03 3.392481617629528046e-02 -5.816366523504256985e-04 6.475895170297008550e-05 -3.377034589648246488e-02 -3.318870924413204471e-02 3.546331115067005019e-02 4.313935115933418413e-02 2.164501779271293946e-01 2.170965735311827793e-01
2.550111408345401200e-03 3.271868638694286346e-02 -1.924655772745609197e-03 6.254556283238343352e-05 -3.378256894648075381e-02 -3.185791317373513898e-02 3.546361699700355252e-02 4.304329827427864213e-02 2.137311960509215014e-01 2.157183973864995052e-01
2.088563569122925314e-03 3.384360298514366150e-02 -1.449682563543319746e-03 6.388809742929879576e-05 -3.380005545914173404e-02 -3.235037289559841017e-02 3.546353839337825636e-02 4.290515519678592821e-02 2.098385310752671762e-01 2.113521017362398058e-01
2.559850114630535332e-03 3.086942061781883240e-02 -1.911151967942714735e-03 6.486981365014799481e-05 -3.381763286888599118e-02 -3.190648090094327927e-02 3.546316102147102634e-02 4.284882098436355868e-02 2.082628775876085025e-01 2.102388993692013708e-01
3.510789212305098685e-03 3.073657397180795670e-02 -2.865768410265445622e-03 6.450208347814622995e-05 -3.383497484028339525e-02 -3.096920643001794746e-02 3.546351119875908176e-02 4.270916357636451999e-02 2.043128875985258108e-01 2.072431580922693972e-01
3.862777817994356242e-03 3.068050369620323181e-02 -3.216523304581642238e-03 6.462545024987775832e-05 -3.385414704680442949e-02 -3.063762374222278595e-02 3.546352423727512637e-02 4.263320341706276079e-02 2.021705212266955709e-01 2.054516699815270853e-01
4.183978104265406728e-03 2.920592017471790314e-02 -3.538374044001102621e-03 6.456041046476457268e-05 -3.387790657579899112e-02 -3.033953253179788589e-02 3.546320796012878557e-02 4.242024756968021393e-02 1.961762629364224020e-01 1.997791973908882579e-01
4.523629765026270996e-03 3.215538710355758667e-02 -3.870570100843906403e-03 6.530596765514928577e-05 -3.390197921544313431e-02 -3.003140911459922791e-02 3.546345792710781097e-02 4.230560548603534698e-02 1.929351495502233949e-01 1.968710256187224394e-01
5.332505446858704090e-03 2.884188108146190643e-02 -4.700603522360324513e-03 6.319019084912724251e-05 -3.392869010567665239e-02 -2.922808658331632614e-02 3.546333573758601865e-02 4.220556281507015228e-02 1.901182428856580398e-01 1.948820365988674919e-01
4.969364614225924015e-03 2.962437923997640610e-02 -4.337837547063827168e-03 6.315270547929685563e-05 -3.395872712135315080e-02 -2.962088957428932190e-02 3.546365350484848022e-02 4.211620092391967635e-02 1.875877627208965559e-01 1.919887529734396747e-01
6.295617111027241100e-03 2.737773209810256958e-02 -5.660451762378215616e-03 6.351654483296442235e-05 -3.399105519056320329e-02 -2.833060342818498681e-02 3.546332977712154250e-02 4.196224883198738237e-02 1.832574407289647711e-01 1.889814090361759680e-01
6.582841707859188665e-03 2.870305534452199936e-02 -5.958285927772521799e-03 6.245559343369677934e-05 -3.402185346931219101e-02 -2.806356754153966834e-02 3.546349853277206560e-02 4.192208759486674985e-02 1.821193432437055726e-01 1.881400847649118135e-01
6.544550461694598024e-03 2.746795862913131714e-02 -5.916257575154304678e-03 6.282929716689977524e-05 -3.405383788049221039e-02 -2.813758030533790658e-02 3.546304218471050401e-02 4.183075800538062911e-02 1.795592094813550921e-01 1.855382963536762742e-01
8.005357952788472523e-03 2.735564857721328735e-02 -7.395688630640506918e-03 6.096692777646239847e-05 -3.409264609217643738e-02 -2.669695746153593133e-02 3.546376712620258331e-02 4.175042845308780948e-02 1.772699810580197766e-01 1.847266366164367346e-01
7.569903181865811695e-03 2.679599355906248093e-02 -6.945696845650673086e-03 6.242062772798817605e-05 -3.412900473922490796e-02 -2.718330789357423921e-02 3.546353876590728482e-02 4.166224040091037750e-02 1.747908373088642997e-01 1.817989547822429497e-01
7.715932978317141706e-03 2.796347159892320633e-02 -7.097982987761497671e-03 6.179499723657499999e-05 -3.416832387447357039e-02 -2.707034088671207359e-02 3.546366058290004869e-02 4.170663058757782121e-02 1.760385110247751628e-01 1.831982890097732242e-01
9.043062943965196956e-03 2.751248516142368317e-02 -8.417079411447047493e-03 6.259833862714004043e-05 -3.421228080987930020e-02 -2.579520139843225618e-02 3.546331375837326327e-02 4.153679125010967255e-02 1.712608565839715546e-01 1.797405343340457429e-01
8.864067029207944870e-03 2.657952532172203064e-02 -8.262323215603828430e-03 6.017438863636925817e-05 -3.425501175224780759e-02 -2.599268853664398263e-02 3.546366915106773099e-02 4.126595072448253909e-02 1.636119925587705970e-01 1.719344901630107947e-01
9.726970689371228218e-03 2.690394409000873566e-02 -9.123170748353004456e-03 6.038000647095032307e-05 -3.429945502430200438e-02 -2.517628427594899992e-02 3.546335808932780942e-02 4.105774648487568040e-02 1.577512310396141371e-01 1.669347817944381029e-01
1.022791387513279950e-02 2.447777334600687027e-02 -9.630424529314040791e-03 5.974894120299723135e-05 -3.434639498591422757e-02 -2.471597045660018852e-02 3.546355366706847867e-02 4.118086136877537051e-02 1.612164351948399965e-01 1.709066086653570349e-01
1.028612488880753517e-02 2.489304728806018829e-02 -9.680389799177646984e-03 6.057351311028469354e-05 -3.439824357628822049e-02 -2.471785377711057524e-02 3.546350635588169098e-02 4.111005999147891721e-02 1.592215270191835730e-01 1.689624903314715099e-01
1.108129508793354034e-02 2.306219562888145447e-02 -1.047821082174777915e-02 6.030843687767628716e-05 -3.444551900029182295e-02 -2.396730817854404380e-02 3.546363823115825792e-02 4.096888564527034760e-02 1.552363967304391801e-01 1.657749159890646307e-01
1.097937738522887161e-02 2.662894781678915024e-02 -1.039706245064735482e-02 5.823149367643054439e-05 -3.449699431657791276e-02 -2.409993186593055794e-02 3.546357043087482175e-02 4.078144766390323639e-02 1.499532384434896504e-01 1.604085323878134406e-01
1.055484581738710438e-02 2.401383314281702042e-02 -9.958325140178202889e-03 5.965208256384357674e-05 -3.455190286040306369e-02 -2.459357772022485733e-02 3.546364530920982638e-02 4.074098430573940000e-02 1.488098290620522013e-01 1.588278062847942318e-01
1.102986875921487843e-02 2.341244649142026901e-02 -1.044172942638397182e-02 5.881392098672222346e-05 -3.460638001561164995e-02 -2.416465058922767639e-02 3.546356707811355868e-02 4.064792320132255832e-02 1.461882306323988301e-01 1.566887739797695189e-01
1.173547664657235111e-02 2.213791385293006897e-02 -1.114221923053264687e-02 5.932576059421990202e-05 -3.466338552534579953e-02 -2.352116629481315613e-02 3.546309024095535556e-02 4.051549024879932265e-02 1.424692539023747762e-01 1.536707988935016589e-01
1.175258141010999610e-02 2.361532859504222870e-02 -1.116186268627643655e-02 5.907187296543270621e-05 -3.472465351223945340e-02 -2.356279082596302032e-02 3.546356335282326022e-02 4.048812873661518374e-02 1.416824737452739569e-01 1.529034083045158476e-01
1.198831833899021218e-02 2.344287000596523285e-02 -1.142196711152792046e-02 5.663513074978254464e-05 -3.478682786226272583e-02 -2.336486075073480537e-02 3.546297065913676938e-02 4.033536016941070834e-02 1.373937213824812653e-01 1.488723236247589676e-01
1.266161771491169930e-02 2.553886268287897110e-02 -1.207254622131586144e-02 5.890714746783487634e-05 -3.485076949000358304e-02 -2.277822326868772507e-02 3.546310402452945709e-02 4.032738767564296445e-02 1.371646330679843762e-01 1.492960864367680884e-01
1.261385576799511909e-02 2.184628788381814957e-02 -1.204110831022262539e-02 5.727474235754926029e-05 -3.491641320288181582e-02 -2.287530489265918870e-02 3.546312637627124786e-02 4.020119421184063097e-02 1.336054747447779634e-01 1.457038577973581439e-01
1.320087956264615059e-02 2.106457483023405075e-02 -1.263471357524395024e-02 5.661659706674981591e-05 -3.498448319733142575e-02 -2.234976962208747725e-02 3.546352833509445329e-02 4.005871899425983429e-02 1.295751120874354401e-01 1.422664422597461342e-01
1.379947988316416671e-02 2.134800702333450317e-02 -1.321586221456527710e-02 5.836177442688495056e-05 -3.505500219762325287e-02 -2.183913998305797577e-02 3.546357601881026944e-02 4.012353532016277313e-02 1.314012805349750734e-01 1.446755045239672410e-01
1.369145242497324909e-02 2.280522603541612625e-02 -1.311653926968574593e-02 5.749131451011635092e-05 -3.512977622449398041e-02 -2.201323695480823447e-02 3.546330779790878018e-02 3.998406901955604831e-02 1.274771447514654599e-01 1.406511753356613215e-01
1.370629416778683732e-02 2.158905286341905594e-02 -1.313449442386627197e-02 5.717997446481603858e-05 -3.520271442830562314e-02 -2.206822000443935464e-02 3.546360619366169253e-02 3.985181897878646573e-02 1.237384816715376007e-01 1.369301560698686915e-01
1.402946785092353855e-02 2.195994183421134949e-02 -1.346902810037136147e-02 5.604397883871570094e-05 -3.528119288384914259e-02 -2.181216478347778459e-02 3.546330779790878018e-02 3.974516429007053653e-02 1.207404711495499855e-01 1.342655432287600537e-01
1.431632060557603767e-02 2.083601709455251694e-02 -1.374980900436639786e-02 5.665115386364050074e-05 -3.535495400428771695e-02 -2.160514499992132256e-02 3.546342067420482635e-02 3.970582336187362948e-02 1.196275657253500491e-01 1.334340258835800819e-01
1.443347027525305679e-02 2.001877501606941223e-02 -1.387551762163639034e-02 5.579525095527060601e-05 -3.543924726545810699e-02 -2.156372964382171492e-02 3.546366207301616946e-02 3.958333991467952867e-02 1.161661712505940441e-01 1.300974841231857249e-01
1.476899702101945946e-02 2.048613410443067551e-02 -1.421406120061874390e-02 5.549356174014974250e-05 -3.552243672311306000e-02 -2.130837552249431610e-02 3.546358160674571713e-02 3.957434557378292084e-02 1.159150819143252714e-01 1.301846366766841456e-01
1.533729704096913407e-02 2.204877603799104691e-02 -1.476900391280651023e-02 5.682933006028179350e-05 -3.560572825372219224e-02 -2.083672434091567854e-02 3.546364009380340715e-02 3.939125314354896545e-02 1.107504204093556488e-01 1.255762536522224415e-01
1.525371484458446468e-02 2.072949334979057312e-02 -1.468413565307855571e-02 5.695791987818666074e-05 -3.569756038486957689e-02 -2.101342473179101944e-02 3.546361178159714023e-02 3.942186683416366855e-02 1.116145494946158001e-01 1.263556430675725484e-01
1.522898655384779046e-02 1.958043500781059265e-02 -1.467821281403303146e-02 5.507735986611805992e-05 -3.578546084463596344e-02 -2.110724803060293198e-02 3.546342179179191867e-02 3.919670023024082045e-02 1.052712414572387761e-01 1.200045316311379312e-01
1.598329255357384612e-02 1.790150813758373260e-02 -1.543401051312684978e-02 5.492818927450570938e-05 -3.587372712790966311e-02 -2.043971661478281160e-02 3.546324707567691942e-02 3.918533250689506392e-02 1.049561373545527670e-01 1.204450760569541201e-01
1.586392382159829140e-02 1.934633683413267136e-02 -1.532025989145040581e-02 5.436639694380574064e-05 -3.596478439867496768e-02 -2.064452450722455840e-02 3.546353206038475175e-02 3.929709978401661058e-02 1.080988694808017597e-01 1.234734957691959734e-01
1.589084891602397104e-02 2.129891142249107361e-02 -1.533964294940233161e-02 5.512061070476192845e-05 -3.605739250779151778e-02 -2.071774955838918617e-02 3.546365350484848022e-02 3.917351178824901581e-02 1.046101548107198076e-01 1.200049183708268991e-01
1.653662901371717384e-02 2.063741721212863922e-02 -1.598027441650629044e-02 5.563546110352035476e-05 -3.615625910460949083e-02 -2.017598468810320039e-02 3.546361662447452406e-02 3.907191529870033403e-02 1.017464945082297845e-01 1.177824043858395897e-01
1.619756370782852312e-02 2.146464027464389801e-02 -1.564555186778306822e-02 5.520116756088100509e-05 -3.625522106885910312e-02 -2.060966920107603143e-02 3.546337038278579712e-02 3.894282206892966947e-02 9.811395951623121114e-02 1.138147125515751590e-01
1.643825871869921545e-02 2.063437551259994507e-02 -1.589467469602823257e-02 5.435841449070721594e-05 -3.635477013885975162e-02 -2.046009544283151557e-02 3.546337038278579712e-02 3.899666480720043182e-02 9.963222294376430921e-02 1.155812560542832518e-01
1.661208206787705491e-02 1.992158964276313782e-02 -1.607520785182714462e-02 5.368740203266497430e-05 -3.645858652889728824e-02 -2.038337867707014014e-02 3.546347171068191251e-02 3.887857720255851607e-02 9.629924333526670988e-02 1.124281385891265223e-01
1.677239043638110300e-02 1.873200386762619019e-02 -1.623687706887722015e-02 5.355132525437511233e-05 -3.656155429780483246e-02 -2.032467722892761230e-02 3.546368405222892484e-02 3.876090459525585036e-02 9.297456344574887843e-02 1.092649918398804765e-01
1.683106375858187814e-02 2.178695145994424820e-02 -1.628475245088338921e-02 5.463114721351303296e-05 -3.667187802493572513e-02 -2.038712557405233244e-02 3.546353839337825636e-02 3.873894326388836046e-02 9.235978751148327115e-02 1.086991711095801755e-01
